id_transacao,data_transacao,valor,operacao,banco_origem,cpf_origem,codigo_agencia_origem,id_conta_origem,conta_completa,id_conta,id_conta,descricao,created_at
03142713244327914153683315,2024-03-27 14:13:43,29397.67,transferencia,1,81499605110,1972,58554-8,1972-58554-8,13288524,1144,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03192711242099932904474387,2024-03-27 19:11:20,87846.62,transferencia,1,34288988934,3999,93529-8,3999-93529-8,53137197,713,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03012718245696088552235951,2024-03-27 01:18:56,29864.47,transferencia,1,56052305908,8069,24987-8,8069-24987-8,97112002,732,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03152721245714822952819824,2024-03-27 15:21:57,18356.37,transferencia,1,38965027519,2841,92256-5,2841-92256-5,40595359,1028,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03052705240526626998253833,2024-03-27 05:05:05,38008.0,transferencia,1,61940223709,2662,35421-4,2662-35421-4,75867688,746,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03002721243445679651861511,2024-03-27 00:21:34,21608.48,transferencia,1,44032246360,7654,94079-5,7654-94079-5,71128345,107,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03222754241999128473828676,2024-03-27 22:54:19,56321.38,transferencia,1,16478131742,2199,61345-7,2199-61345-7,90083793,627,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03232753244342920211597590,2024-03-27 23:53:43,1550.37,transferencia,1,57027971917,2924,72805-7,2924-72805-7,15669002,1222,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03142748240849577894031464,2024-03-27 14:48:08,30589.05,transferencia,1,31950046745,7594,58533-7,7594-58533-7,57281975,652,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03162728243479341118356302,2024-03-27 16:28:34,63184.95,transferencia,1,8294394394,4397,22689-6,4397-22689-6,99801979,798,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03122719242108130363599748,2024-03-27 12:19:21,94333.86,transferencia,1,41955824746,3180,28087-2,3180-28087-2,61588906,882,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03062705243408851710015799,2024-03-27 06:05:34,86188.73,transferencia,1,95860763344,5880,37547-9,5880-37547-9,91729035,466,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03212724244007613604733858,2024-03-27 21:24:40,80245.75,transferencia,1,74147962998,1670,57376-8,1670-57376-8,34513473,632,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03032718243222719766259730,2024-03-27 03:18:32,2315.24,transferencia,1,73207163564,1722,12250-3,1722-12250-3,61505306,718,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03152728241181182389873786,2024-03-27 15:28:11,5759.93,transferencia,1,25435644895,8118,20745-4,8118-20745-4,87163353,712,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03152730243699930824547877,2024-03-27 15:30:36,19900.37,transferencia,1,81134152035,3999,50963-8,3999-50963-8,73092709,715,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03222754241509088820513044,2024-03-27 22:54:15,53528.16,transferencia,1,49614883138,8090,29845-2,8090-29845-2,32548933,331,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03042753241637122271941431,2024-03-27 04:53:16,28641.15,transferencia,1,72349026949,2173,19321-7,2173-19321-7,44436550,669,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03082708244373135535979982,2024-03-27 08:08:43,56929.98,transferencia,1,24470311308,3137,31889-0,3137-31889-0,80682648,1220,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03112716245315789206362629,2024-03-27 11:16:53,71170.55,transferencia,1,5791680180,8751,49272-6,8751-49272-6,14441749,608,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03082823243747694766835388,2024-03-28 08:23:37,48007.08,transferencia,1,59438760229,9674,91840-2,9674-91840-2,27194476,255,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03082832245447699238319755,2024-03-28 08:32:54,78058.28,transferencia,1,28660006844,9674,25178-7,9674-25178-7,63984939,519,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03002800241213851847966994,2024-03-28 00:00:12,96560.34,transferencia,1,47936986545,5831,87413-5,5831-87413-5,16649010,917,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03012827244347610214143391,2024-03-28 01:27:43,58054.14,transferencia,1,68990949408,1674,54182-0,1674-54182-0,12854500,366,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03062801244151441403998897,2024-03-28 06:01:41,1588.07,transferencia,1,26862636448,4415,86642-6,4415-86642-6,63598601,854,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03052832240101270373785781,2024-03-28 05:32:01,48900.7,transferencia,1,37431063539,7210,80252-2,7210-80252-2,88044498,665,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03222808242272625838598218,2024-03-28 22:08:22,43370.41,transferencia,1,97162667317,2627,86638-3,2627-86638-3,72745566,913,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03112836240334294133892912,2024-03-28 11:36:03,67274.23,transferencia,1,15554522726,9243,95048-0,9243-95048-0,80238223,80,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03082842241891692285532394,2024-03-28 08:42:18,63759.16,transferencia,1,31212001605,9619,67665-5,9619-67665-5,84295529,851,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03152815242600279672486122,2024-03-28 15:15:26,31743.17,transferencia,1,11308945256,7200,64389-0,7200-64389-0,17610836,866,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03102815244746764721468277,2024-03-28 10:15:47,16732.2,transferencia,1,64378725436,6764,89099-8,6764-89099-8,49742688,1186,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03112841241419033921098406,2024-03-28 11:41:14,87496.98,transferencia,1,20201457741,3091,26804-8,3091-26804-8,19282918,1207,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03092839244650081968867279,2024-03-28 09:39:46,5662.49,transferencia,1,8476317883,8005,66452-1,8005-66452-1,61158360,660,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03142821244883812709884058,2024-03-28 14:21:48,89210.28,transferencia,1,87953665123,1838,31602-3,1838-31602-3,39244446,75,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03022821242222710732548184,2024-03-28 02:21:22,88053.77,transferencia,1,52122447737,1722,50305-9,1722-50305-9,33504891,1182,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03022820241549063973666957,2024-03-28 02:20:15,39523.4,transferencia,1,40429729006,6094,21479-6,6094-21479-6,67527165,65,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03222858245646766686766858,2024-03-28 22:58:56,80068.6,transferencia,1,11720693870,6764,29249-6,6764-29249-6,68574966,1041,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03012928243373284583597333,2024-03-29 01:28:33,97041.6,transferencia,1,7203633144,8237,19921-6,8237-19921-6,65402833,189,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03192914245839546549356156,2024-03-29 19:14:58,26840.97,transferencia,1,60415999138,4593,44526-3,4593-44526-3,84818054,930,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03072904241910219235397302,2024-03-29 07:04:19,74981.13,transferencia,1,95149045918,1201,10022-9,1201-10022-9,72256258,42,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03002927245127750876745206,2024-03-29 00:27:51,38647.6,transferencia,1,6576390440,5772,56651-5,5772-56651-5,58540351,43,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03062935240750417394696182,2024-03-29 06:35:07,55708.3,transferencia,1,22819952755,1405,41542-9,1405-41542-9,90616304,587,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03222930241451272179024652,2024-03-29 22:30:14,80270.17,transferencia,1,6785406595,7215,11093-6,7215-11093-6,87561798,520,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03062938242551272179022349,2024-03-29 06:38:25,33307.55,transferencia,1,11301623202,7215,17704-4,7215-17704-4,48930648,476,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03062930240037344270278568,2024-03-29 06:30:00,3887.41,transferencia,1,53648596578,4373,51113-0,4373-51113-0,90018084,91,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03072956240573136117387950,2024-03-29 07:56:05,51523.12,transferencia,1,64140465077,3137,48961-9,3137-48961-9,46360358,276,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03052905245444468680867597,2024-03-29 05:05:54,85654.45,transferencia,1,75563936660,6444,44644-5,6444-44644-5,80230407,693,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03202911241250084875338468,2024-03-29 20:11:12,76794.44,transferencia,1,14674475449,8005,26350-9,8005-26350-9,90592995,1240,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03192948244208851931484218,2024-03-29 19:48:42,2528.97,transferencia,1,71292742127,5880,27209-4,5880-27209-4,42797531,999,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03162933241238936760885260,2024-03-29 16:33:12,9800.89,transferencia,1,50814353258,3983,38400-9,3983-38400-9,62025032,170,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03232923244199932904472204,2024-03-29 23:23:41,38846.94,transferencia,1,18124317593,3999,94480-9,3999-94480-9,44065154,149,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03002940243905479533939337,2024-03-29 00:40:39,99421.11,transferencia,1,91567426654,7450,67557-4,7450-67557-4,80158105,1091,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03062936243007615088637882,2024-03-29 06:36:30,77434.44,transferencia,1,75979718508,1670,35655-6,1670-35655-6,17678081,118,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03122911244702152094933977,2024-03-29 12:11:47,60598.05,transferencia,1,80409162400,5120,94021-4,5120-94021-4,37077018,1043,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03163057241563818532032807,2024-03-30 16:57:15,91230.05,transferencia,1,89338693287,1836,15591-0,1836-15591-0,64900439,739,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03113051242722350560227027,2024-03-30 11:51:27,89628.28,transferencia,1,84682743724,5322,26408-8,5322-26408-8,24698972,1217,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03123007240805473018497181,2024-03-30 12:07:08,80514.34,transferencia,1,89429795643,7450,95749-4,7450-95749-4,70751681,1194,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03033044242715843576659089,2024-03-30 03:44:27,69630.69,transferencia,1,63196288129,4851,13969-3,4851-13969-3,82090202,850,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03103046245744576695527881,2024-03-30 10:46:57,99939.14,transferencia,1,81053069561,7544,47504-3,7544-47504-3,25160526,543,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03043005241313739943594008,2024-03-30 04:05:13,58291.77,transferencia,1,17262243764,3731,26965-0,3731-26965-0,66718726,513,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03013011241144577351861943,2024-03-30 01:11:11,36400.23,transferencia,1,46717698403,7544,58628-9,7544-58628-9,26790953,730,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03193027244973284078834754,2024-03-30 19:27:49,66624.53,transferencia,1,35936719804,8237,68588-8,8237-68588-8,27621753,287,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03003046245450411795768362,2024-03-30 00:46:54,54561.19,transferencia,1,93697048686,1405,86819-8,1405-86819-8,20901565,621,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03093001245874886004488402,2024-03-30 09:01:58,34168.49,transferencia,1,72919738640,8847,92386-3,8847-92386-3,50605773,1183,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03093013241547614182296374,2024-03-30 09:13:15,87377.32,transferencia,1,26878176514,1674,92684-4,1674-92684-4,36949872,358,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03143058244189190340637232,2024-03-30 14:58:41,70326.73,transferencia,1,73275651080,9198,36363-1,9198-36363-1,47914435,827,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03083003245523218146378159,2024-03-30 08:03:55,93089.47,transferencia,1,2647124558,1232,39465-7,1232-39465-7,12854500,366,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03043040242775219009387136,2024-03-30 04:40:27,7564.09,transferencia,1,94833443872,1257,39416-2,1257-39416-2,19282918,1207,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03013028244124892586148718,2024-03-30 01:28:41,92164.12,transferencia,1,68040943442,9842,89389-6,9842-89389-6,48294101,927,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03063114240799933654771666,2024-03-31 06:14:07,68771.01,transferencia,1,5350752600,3999,45208-3,3999-45208-3,10808854,85,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03043112242264945913273386,2024-03-31 04:12:22,58532.76,transferencia,1,45013225604,4946,69848-3,4946-69848-3,22056566,784,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03173159241555248052612160,2024-03-31 17:59:15,87257.73,transferencia,1,63749611610,4255,52203-4,4255-52203-4,97331933,1237,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03043135245769959259948700,2024-03-31 04:35:57,36432.84,transferencia,1,81381803580,5996,14358-1,5996-14358-1,63124684,893,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03223135244696085008776889,2024-03-31 22:35:46,28598.89,transferencia,1,41918801363,8069,37086-5,8069-37086-5,81053861,935,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03073152244869953518083102,2024-03-31 07:52:48,49931.86,transferencia,1,15451622710,5996,60859-2,5996-60859-2,57767782,180,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03203142244997899931533697,2024-03-31 20:42:49,45379.04,transferencia,1,82926411499,9879,43104-7,9879-43104-7,84062621,17,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03043136242908139564472317,2024-03-31 04:36:29,14943.98,transferencia,1,5341524144,3180,36132-6,3180-36132-6,54765093,762,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
03033100241823216404565325,2024-03-31 03:00:18,60793.77,transferencia,1,44734505462,1232,86349-3,1232-86349-3,57334398,330,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04000124243969783154312964,2024-04-01 00:24:39,38441.22,transferencia,1,25435479088,8796,30690-7,8796-30690-7,60259012,958,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04040148241722352694856815,2024-04-01 04:48:17,67269.49,transferencia,1,29942822402,5322,12903-8,5322-12903-8,74175195,1057,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04120143242849062809341364,2024-04-01 12:43:28,92418.61,transferencia,1,98986147068,6094,26951-6,6094-26951-6,98454151,383,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04030125245173139717776021,2024-04-01 03:25:51,82880.47,transferencia,1,90483621137,3137,69744-9,3137-69744-9,95982813,583,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04150111242054160528313005,2024-04-01 15:11:20,90548.79,transferencia,1,22381621350,6145,28815-0,6145-28815-0,74712451,111,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04070117245710815585041462,2024-04-01 07:17:57,44466.51,transferencia,1,99234794397,1801,49915-3,1801-49915-3,46048156,268,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04080143242015841786878611,2024-04-01 08:43:20,55400.9,transferencia,1,21064388930,4851,47708-1,4851-47708-1,42222061,1014,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04230128245133715128862250,2024-04-01 23:28:51,44071.42,transferencia,1,69600961620,1733,93988-0,1733-93988-0,95100395,297,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04200109242889192237174136,2024-04-01 20:09:28,49089.34,transferencia,1,5440187022,9198,20117-3,9198-20117-3,70203892,771,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04100100242257572042326562,2024-04-01 10:00:22,3357.14,transferencia,1,8791292808,7575,67064-4,7575-67064-4,20392769,136,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04040145240496089628679180,2024-04-01 04:45:04,65754.85,transferencia,1,18553744710,8069,18321-3,8069-18321-3,72382863,113,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04130116240295864682459936,2024-04-01 13:16:02,55104.95,transferencia,1,21744355193,6859,17705-3,6859-17705-3,27194476,255,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04060129242110186346199189,2024-04-01 06:29:21,31257.58,transferencia,1,52865870111,8101,59264-5,8101-59264-5,89017790,1185,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04000111243270337396476066,2024-04-01 00:11:32,98563.29,transferencia,1,82263642560,3307,30838-1,3307-30838-1,74076489,863,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04040136243039545981029045,2024-04-01 04:36:30,13488.08,transferencia,1,9802775746,4593,96927-6,4593-96927-6,17610836,866,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04170137243088139691034929,2024-04-01 17:37:30,33330.07,transferencia,1,43690147433,3188,64117-5,3188-64117-5,18440661,955,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04070131245517430309429700,2024-04-01 07:31:55,40200.48,transferencia,1,92353879659,3471,56221-5,3471-56221-5,88737711,903,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04160101241169781423074654,2024-04-01 16:01:11,17636.91,transferencia,1,76934159551,8796,47054-6,8796-47054-6,66795633,962,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04200116245410219079695594,2024-04-01 20:16:54,81839.64,transferencia,1,34915695670,1201,68166-6,1201-68166-6,46147988,615,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04100126241326139096428730,2024-04-01 10:26:13,57616.94,transferencia,1,72009577477,3162,55584-0,3162-55584-0,45736829,633,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04070241242015840661223417,2024-04-02 07:41:20,78154.62,transferencia,1,81678027529,4851,56844-1,4851-56844-1,49370768,1030,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04100259242634295765763816,2024-04-02 10:59:26,20812.49,transferencia,1,21230218220,9243,89424-9,9243-89424-9,98652603,592,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04190206245226627155397881,2024-04-02 19:06:52,87039.77,transferencia,1,86203602990,2662,96142-3,2662-96142-3,33033865,535,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04190233244819610952159754,2024-04-02 19:33:48,16076.96,transferencia,1,24672417930,1691,43519-5,1691-43519-5,60594089,680,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04220228240930060981543260,2024-04-02 22:28:09,38521.25,transferencia,1,36233695783,6003,16316-0,6003-16316-0,69539153,154,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04100250243302155587466976,2024-04-02 10:50:33,89739.07,transferencia,1,1418752754,5120,73956-8,5120-73956-8,64016050,699,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04200219241642922960612997,2024-04-02 20:19:16,51530.01,transferencia,1,88849499809,2924,43264-1,2924-43264-1,91198356,926,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04000220241172629443729840,2024-04-02 00:20:11,11658.26,transferencia,1,16875887916,2627,29393-4,2627-29393-4,19322956,404,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04010231241461136200685647,2024-04-02 01:31:14,64282.86,transferencia,1,37728088165,3116,49070-3,3116-49070-3,31461553,1079,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04110223242151520360065770,2024-04-02 11:23:21,45240.95,transferencia,1,68022943380,2515,71517-8,2515-71517-8,60031940,465,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04020200240573281379148816,2024-04-02 02:00:05,9680.83,transferencia,1,57756558260,8237,84178-2,8237-84178-2,71833109,40,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04200212244261384233525414,2024-04-02 20:12:42,51886.28,transferencia,1,90116178787,8316,72890-2,8316-72890-2,28267938,66,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04160250242245678524418722,2024-04-02 16:50:22,61093.18,transferencia,1,97348422187,7654,70827-1,7654-70827-1,50151920,1225,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04100241245564940635472388,2024-04-02 10:41:55,78765.93,transferencia,1,76109796867,4946,86935-8,4946-86935-8,20112592,558,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04070328245003469021895828,2024-04-03 07:28:50,95896.61,transferencia,1,91748955756,6430,65642-7,6430-65642-7,53035439,313,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04110327245253327952099737,2024-04-03 11:27:52,76454.43,transferencia,1,10906508509,2335,73045-9,2335-73045-9,11446908,144,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04120325244590685047825729,2024-04-03 12:25:45,12848.04,transferencia,1,59058558460,8609,73803-5,8609-73803-5,76126295,21,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04180323243921650198532495,2024-04-03 18:23:39,1258.32,transferencia,1,30318577399,5612,81867-3,5612-81867-3,12528463,1230,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04180315244512522019936329,2024-04-03 18:15:45,82715.38,transferencia,1,78179752488,2521,24042-0,2521-24042-0,95100395,297,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04140334240702156257145466,2024-04-03 14:34:07,2649.26,transferencia,1,12951625553,5120,11391-7,5120-11391-7,10374362,187,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04040300243051275622717199,2024-04-03 04:00:30,83502.37,transferencia,1,83814009371,7215,22308-4,7215-22308-4,93730965,900,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04220350243833713109539737,2024-04-03 22:50:38,15372.99,transferencia,1,91654633151,1733,67619-2,1733-67619-2,61314322,364,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04060439242121537817483908,2024-04-04 06:39:21,29466.0,transferencia,1,74682945505,3512,64619-3,3512-64619-3,32307582,178,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04020406242827940636959976,2024-04-04 02:06:28,47789.86,transferencia,1,45128715434,4972,11776-2,4972-11776-2,70514512,61,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04170432241361380816798699,2024-04-04 17:32:13,92047.98,transferencia,1,97307473348,8316,32774-9,8316-32774-9,49742688,1186,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04050426241437343781181556,2024-04-04 05:26:14,58328.56,transferencia,1,75984192993,4373,59146-5,4373-59146-5,16875885,454,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04180429241073134777426318,2024-04-04 18:29:10,34437.17,transferencia,1,42878250800,3137,91000-3,3137-91000-3,31443818,719,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04120459243008135982298606,2024-04-04 12:59:30,97961.2,transferencia,1,5485120865,3180,49781-2,3180-49781-2,28363097,19,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04230421241927755920583548,2024-04-04 23:21:19,75717.78,transferencia,1,38933013806,5772,47493-4,5772-47493-4,28466565,867,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04120425241519037753972262,2024-04-04 12:25:15,16164.91,transferencia,1,28235030640,3091,31574-8,3091-31574-8,90044318,1212,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
